time_stamps,processed_1_not_processed_0
2006109.1735,0
2006109.1910,0
2006109.1915,0
2006110.1815,0
2006110.1820,0
2006110.1955,0
2006111.1725,0
2006111.1900,0
2006111.1905,0
2006112.1805,0
2006112.1940,0
2006112.1945,0
2006113.1845,0
2006113.1850,0
2006113.2025,0
2006114.1750,0
2006114.1755,0
2006114.1930,0
2006114.1935,0
2006115.1835,0
2006115.1840,0
2006115.2015,0
2006116.1740,0
2006116.1920,0
2006117.1820,0
2006117.1825,0
2006117.2000,0
2006118.1730,0
2006118.1905,0
2006118.1910,0
2006119.1810,0
2006119.1815,0
2006119.1950,0
2006120.1720,0
2006120.1855,0
2006120.2030,0
2006121.1755,0
2006121.1800,0
2006121.1935,0
2006121.1940,0
2006122.1840,0
2006122.1845,0
2006122.2020,0
2006123.1745,0
2006123.1750,0
2006123.1925,0
2006124.1830,0
2006124.2005,0
2006125.1730,0
2006125.1735,0
2006125.1910,0
2006125.1915,0
2006126.1815,0
2006126.1820,0
2006126.1955,0
2006127.1725,0
2006127.1900,0
2006127.1905,0
2006128.1805,0
2006128.1940,0
2006128.1945,0
2006129.1845,0
2006129.1850,0
2006129.2025,0
2006130.1750,0
2006130.1755,0
2006130.1930,0
2006130.1935,0
2006131.1835,0
2006131.1840,0
2006131.2015,0
2006132.1740,0
2006132.1915,0
2006132.1920,0
2006133.1820,0
2006133.1825,0
2006133.2000,0
2006134.1730,0
2006134.1905,0
2006134.1910,0
2006135.1810,0
2006135.1815,0
2006135.1950,0
2006136.1720,0
2006136.1855,0
2006136.2030,0
2006137.1755,0
2006137.1800,0
2006137.1935,0
2006137.1940,0
2006138.1840,0
2006138.1845,0
2006138.2020,0
2006139.1745,0
2006139.1750,0
2006139.1925,0
2006140.1830,0
2006140.2005,0
2006141.1730,0
2006141.1735,0
2006141.1910,0
2006141.1915,0
2006142.1815,0
2006142.1820,0
2006142.1955,0
2006143.1725,0
2006143.1900,0
2006143.1905,0
2006144.1940,0
2006144.1945,0
2006145.1845,0
2006145.1850,0
2006145.2025,0
2006146.1750,0
2006146.1755,0
2006146.1930,0
2006146.1935,0
2006147.1835,0
2006147.1840,0
2006148.1740,0
2006148.1915,0
2006148.1920,0
2006149.1820,0
2006149.1825,0
2006149.2000,0
2006150.1730,0
2006150.1905,0
2006150.1910,0
2006151.1810,0
2006151.1815,0
2006151.1950,0
2006152.1720,0
2006152.1855,0
2006152.2030,0
2006153.1755,0
2006153.1800,0
2006153.1935,0
2006153.1940,0
2006154.1840,0
2006154.1845,0
2006154.2020,0
2006155.1745,0
2006155.1750,0
2006155.1925,0
2006156.1830,0
2006156.2005,0
2006157.1730,0
2006157.1735,0
2006157.1910,0
2006157.1915,0
2006158.1815,0
2006158.1820,0
2006158.1955,0
2006159.1725,0
2006159.1900,0
2006159.1905,0
2006160.1805,0
2006160.1940,0
2006160.1945,0
2006161.1845,0
2006161.1850,0
2006161.2025,0
2006162.1750,0
2006162.1755,0
2006162.1930,0
2006162.1935,0
2006163.1835,0
2006163.1840,0
2006163.2015,0
2006164.1740,0
2006164.1920,0
2006165.1820,0
2006165.1825,0
2006165.2000,0
2006166.1730,0
2006166.1905,0
2006166.1910,0
2006167.1810,0
2006167.1815,0
2006167.1950,0
2006168.1855,0
2006168.2030,0
2006169.1755,0
2006169.1800,0
2006169.1935,0
2006169.1940,0
2006170.1840,0
2006170.1845,0
2006170.2020,0
2006173.1735,0
2006173.1910,0
2006173.1915,0
2006174.1815,0
2006174.1820,0
2006174.1955,0
2006175.1725,0
2006175.1900,0
2006175.1905,0
2006176.1805,0
2006176.1940,0
2006176.1945,0
2006177.1845,0
2006177.1850,0
2006177.2025,0
2006178.1750,0
2006178.1755,0
2006178.1930,0
2006178.1935,0
2006179.1835,0
2006179.1840,0
2006179.2015,0
2006180.1740,0
2006180.1745,0
2006180.1920,0
2006181.1820,0
2006181.1825,0
2006181.2000,0
2006182.1730,0
2006182.1905,0
2006182.1910,0
2006183.1810,0
2006183.1815,0
2006183.1950,0
2006184.1855,0
2006184.2030,0
2006185.1755,0
2006185.1800,0
2006185.1935,0
2006185.1940,0
2006186.1840,0
2006186.1845,0
2006186.2020,0
2006187.1745,0
2006187.1750,0
2006187.1925,0
2006187.1930,0
2006188.1830,0
2006188.2005,0
2006189.1735,0
2006189.1910,0
2006189.1915,0
2006190.1815,0
2006190.1820,0
2006190.1955,0
2006191.1725,0
2006191.1900,0
2006191.1905,0
2006192.1805,0
2006192.1945,0
2006193.1845,0
2006193.1850,0
2006193.2025,0
2006194.1750,0
2006194.1755,0
2006194.1930,0
2006194.1935,0
2006195.1835,0
2006195.1840,0
2006195.2015,0
2006196.1740,0
2006196.1745,0
2006196.1920,0
2006197.1820,0
2006197.1825,0
2006197.2000,0
2006198.1730,0
2006198.1905,0
2006198.1910,0
2006199.1810,0
2006199.1815,0
2006199.1950,0
2006200.1855,0
2006200.2030,0
2006201.1755,0
2006201.1800,0
2006201.1935,0
2006201.1940,0
2006202.1840,0
2006202.1845,0
2006202.2020,0
2006203.1745,0
2006203.1750,0
2006203.1925,0
2006203.1930,0
2006204.1830,0
2006204.2005,0
2006205.1735,0
2006205.1910,0
2006205.1915,0
2006206.1815,0
2006206.1820,0
2006206.1955,0
2006207.1725,0
2006207.1900,0
2006207.1905,0
2006208.1805,0
2006208.1945,0
2006209.1845,0
2006209.1850,0
2006209.2025,0
2006210.1750,0
2006210.1755,0
2006210.1930,0
2006210.1935,0
2006211.1835,0
2006211.1840,0
2006211.2015,0
2006212.1740,0
2006212.1745,0
2006212.1920,0
2006213.1820,0
2006213.1825,0
2006213.2000,0
2006214.1730,0
2006214.1905,0
2006214.1910,0
2006215.1810,0
2006215.1815,0
2006215.1950,0
2006216.1855,0
2006216.2030,0
2006217.1800,0
2006217.1935,0
2006217.1940,0
2006218.1840,0
2006218.1845,0
2006218.2020,0
2006219.1745,0
2006219.1750,0
2006219.1925,0
2006219.1930,0
2006220.1830,0
2006220.2005,0
2006221.1735,0
2006221.1910,0
2006221.1915,0
2006222.1815,0
2006222.1820,0
2006222.1955,0
2006223.1725,0
2006223.1900,0
2006223.1905,0
2006224.1805,0
2006224.1945,0
2006225.1845,0
2006225.1850,0
2006225.2025,0
2006226.1750,0
2006226.1755,0
2006226.1930,0
2006226.1935,0
2006227.1835,0
2006227.1840,0
2006227.2015,0
2006228.1740,0
2006228.1745,0
2006228.1920,0
2006229.1820,0
2006229.1825,0
2006229.2000,0
2006230.1730,0
2006230.1905,0
2006230.1910,0
2006231.1810,0
2006231.1815,0
2006231.1950,0
2006232.1855,0
2006232.2030,0
2006233.1755,0
2006233.1800,0
2006233.1935,0
2006233.1940,0
2006236.1830,0
2006236.2005,0
2006237.1735,0
2006237.1910,0
2006237.1915,0
2006238.1815,0
2006238.1820,0
2006238.1955,0
2006239.1725,0
2006239.1900,0
2006239.1905,0
2006240.1805,0
2006240.1945,0
2006241.1845,0
2006241.1850,0
2006241.2025,0
2006242.1750,0
2006242.1755,0
2006242.1930,0
2006242.1935,0
2006243.1835,0
2006243.1840,0
2006243.2015,0
2006244.1740,0
2006244.1745,0
2006244.1920,0
2006245.1820,0
2006245.1825,0
2006245.2000,0
2006246.1730,0
2006246.1905,0
2006246.1910,0
2006247.1810,0
2006247.1815,0
2006247.1950,0
2006248.1855,0
2006248.2030,0
2006249.1755,0
2006249.1800,0
2006249.1935,0
2006249.1940,0
2006250.1840,0
2006250.1845,0
2006250.2020,0
2006251.1745,0
2006251.1750,0
2006251.1925,0
2006251.1930,0
2006252.1830,0
2006252.2005,0
2006253.1735,0
2006253.1910,0
2006253.1915,0
2006254.1815,0
2006254.1820,0
2006254.1955,0
2006255.1725,0
2006255.1900,0
2006255.1905,0
2006256.1805,0
2006256.1940,0
2006256.1945,0
2006257.1845,0
2006257.1850,0
2006257.2025,0
2006258.1750,0
2006258.1755,0
2006258.1930,0
2006258.1935,0
2006259.1835,0
2006259.1840,0
2006259.2015,0
2006260.1740,0
2006260.1920,0
2006261.1820,0
2006261.1825,0
2006261.2000,0
2006262.1730,0
2006262.1905,0
2006262.1910,0
2006263.1810,0
2006263.1815,0
2006263.1950,0
2006264.1855,0
2006264.2030,0
2006265.1755,0
2006265.1800,0
2006265.1935,0
2006265.1940,0
2006266.1840,0
2006266.1845,0
2006266.2020,0
2006267.1745,0
2006267.1750,0
2006267.1925,0
2006268.1830,0
2006268.2005,0
2006269.1730,0
2006269.1735,0
2006269.1910,0
2006269.1915,0
2006270.1815,0
2006270.1820,0
2006270.1955,0
2006271.1725,0
2006271.1900,0
2006271.1905,0
2006272.1805,0
2006272.1940,0
2006272.1945,0
2006273.1845,0
2006273.1850,0
2006273.2025,0
2006274.1750,0
2006274.1755,0
2006274.1930,0
2006274.1935,0
2006275.1835,0
2006275.1840,0
2006276.1740,0
2006276.1915,0
2006276.1920,0
2006277.1820,0
2006277.1825,0
2006277.2000,0
2006278.1730,0
2006278.1905,0
2006278.1910,0
2006279.1810,0
2006279.1815,0
2006279.1950,0
2006280.1855,0
2006280.2030,0
2006281.1755,0
2006281.1800,0
2006281.1935,0
2006281.1940,0
2006282.1840,0
2006282.1845,0
2006282.2020,0
2006283.1745,0
2006283.1750,0
2006283.1925,0
2006284.1830,0
2006284.2005,0
2006285.1910,0
2006285.1915,0
2006286.1815,0
2006286.1820,0
2006286.1955,0
2006287.1725,0
2006287.1900,0
2006288.1805,0
2006288.1940,0
2006288.1945,0
2006289.1845,0
2006289.1850,0
2006289.2025,0
2006290.1750,0
2006290.1755,0
2006290.1930,0
2006290.1935,0
2006291.1835,0
2006291.1840,0
2006292.1740,0
2006292.1915,0
2006292.1920,0
2006293.1820,0
2006293.1825,0
2006293.2000,0
2006294.1730,0
2006294.1905,0
2006294.1910,0
2006295.1810,0
2006295.1815,0
2006295.1950,0
2006296.1855,0
2006296.2030,0
2006297.1755,0
2006297.1800,0
2006297.1935,0
2006297.1940,0
2006298.1840,0
2006298.1845,0
2006298.2020,0
2006299.1745,0
2006299.1750,0
2006299.1925,0
2006300.1830,0
2006300.2005,0
2006301.1730,0
2006301.1735,0
2006301.1910,0
2006301.1915,0
2006302.1815,0
2006302.1820,0
2006302.1955,0
2006303.1725,0
2006303.1900,0
2006303.1905,0
2006304.1805,0
2006304.1940,0
2006304.1945,0
2006305.1845,0
2006305.1850,0
2006305.2025,0
2006306.1750,0
2006306.1755,0
2006306.1930,0
2006306.1935,0
2006307.1835,0
2006307.1840,0
2006308.1740,0
2006308.1915,0
2006308.1920,0
2006309.1820,0
2006309.1825,0
2006309.2000,0
2006310.1730,0
2006310.1905,0
2006310.1910,0
2006311.1810,0
2006311.1815,0
2006311.1950,0
2006312.1720,0
2006312.1855,0
2006312.2030,0
2006313.1800,0
2006313.1935,0
2006313.1940,0
2006314.1840,0
2006314.1845,0
2006314.2020,0
2006315.1745,0
2006315.1750,0
2006315.1925,0
2006316.1830,0
2006316.2005,0
2006317.1730,0
2006317.1735,0
2006317.1910,0
2006317.1915,0
2006318.1815,0
2006318.1820,0
2006318.1955,0
2006319.1725,0
2006319.1900,0
2006319.1905,0
2006320.1805,0
2006320.1940,0
2006320.1945,0
2006321.1845,0
2006321.1850,0
2006321.2025,0
2006322.1750,0
2006322.1755,0
2006322.1930,0
2006322.1935,0
2006323.1835,0
2006323.1840,0
2006323.2015,0
2006324.1740,0
2006324.1920,0
2006325.1820,0
2006325.1825,0
2006325.2000,0
2006326.1730,0
2006326.1905,0
2006326.1910,0
2006327.1810,0
2006327.1815,0
2006327.1950,0
2006328.1720,0
2006328.1855,0
2006328.2030,0
2006329.1755,0
2006329.1800,0
2006329.1935,0
2006329.1940,0
2006330.1840,0
2006330.1845,0
2006330.2020,0
2006331.1745,0
2006331.1750,0
2006331.1925,0
2006332.1830,0
2006332.2005,0
2006333.1730,0
2006333.1735,0
2006333.1910,0
2006333.1915,0
2006334.1815,0
2006334.1820,0
2006334.1955,0
2006335.1725,0
2006335.1900,0
2006335.1905,0
2006336.1805,0
2006336.1940,0
2006336.1945,0
2006337.1845,0
2006337.1850,0
2006337.2025,0
2006338.1750,0
2006338.1755,0
2006338.1930,0
2006338.1935,0
2006339.1835,0
2006339.1840,0
2006339.2015,0
2006341.1820,0
2006341.1825,0
2006341.2000,0
2006342.1730,0
2006342.1905,0
2006342.1910,0
2006343.1810,0
2006343.1815,0
2006343.1950,0
2006344.1855,0
2006344.2030,0
2006345.1755,0
2006345.1800,0
2006345.1935,0
2006345.1940,0
2006346.1840,0
2006346.1845,0
2006346.2020,0
2006347.1745,0
2006347.1750,0
2006347.1925,0
2006348.1830,0
2006348.2005,0
2006349.1735,0
2006349.1910,0
2006349.1915,0
2006350.1815,0
2006350.1820,0
2006350.1955,0
2006351.1725,0
2006351.1900,0
2006351.1905,0
2006352.1805,0
2006352.1940,0
2006352.1945,0
2006353.1845,0
2006353.1850,0
2006353.2025,0
2006354.1750,0
2006354.1755,0
2006354.1930,0
2006354.1935,0
2006355.1835,0
2006355.1840,0
2006355.2015,0
2006356.1740,0
2006356.1745,0
2006356.1920,0
2006357.1820,0
2006357.1825,0
2006357.2000,0
2006358.1730,0
2006358.1905,0
2006358.1910,0
2006359.1810,0
2006359.1815,0
2006359.1950,0
2006360.1855,0
2006360.2030,0
2006361.1800,0
2006361.1935,0
2006361.1940,0
2006362.1840,0
2006362.1845,0
2006362.2020,0
2006363.1745,0
2006363.1750,0
2006363.1925,0
2006363.1930,0
2006364.1830,0
2006364.2005,0
2006364.2010,0
2006365.1735,0
2006365.1910,0
2006365.1915,0
2007001.1815,0
2007001.1820,0
2007001.1955,0
2007002.1725,0
2007002.1900,0
2007002.1905,0
2007003.1805,0
2007003.1945,0
2007004.1845,0
2007004.1850,0
2007004.2025,0
2007005.1750,0
2007005.1755,0
2007005.1930,0
2007005.1935,0
2007006.1835,0
2007006.1840,0
2007006.2015,0
2007007.1740,0
2007007.1745,0
2007007.1920,0
2007008.1820,0
2007008.1825,0
2007008.2000,0
2007009.1730,0
2007009.1905,0
2007009.1910,0
2007010.1810,0
2007010.1815,0
2007010.1950,0
2007011.1855,0
2007011.2030,0
2007012.1800,0
2007012.1935,0
2007012.1940,0
2007013.1840,0
2007013.1845,0
2007013.2020,0
2007014.1745,0
2007014.1750,0
2007014.1925,0
2007014.1930,0
2007015.1830,0
2007015.2010,0
2007016.1735,0
2007016.1910,0
2007016.1915,0
2007017.1815,0
2007017.1820,0
2007017.1955,0
2007018.1725,0
2007018.1900,0
2007018.1905,0
2007019.1805,0
2007019.1810,0
2007019.1945,0
2007020.1845,0
2007020.1850,0
2007020.2025,0
2007021.1750,0
2007021.1755,0
2007021.1930,0
2007021.1935,0
2007022.1835,0
2007022.1840,0
2007022.2015,0
2007023.1740,0
2007023.1745,0
2007023.1920,0
2007024.1825,0
2007024.2000,0
2007024.2005,0
2007025.1730,0
2007025.1905,0
2007025.1910,0
2007026.1810,0
2007026.1815,0
2007026.1950,0
2007027.1855,0
2007027.2030,0
2007028.1800,0
2007028.1935,0
2007028.1940,0
2007029.1840,0
2007029.1845,0
2007029.2020,0
2007030.1745,0
2007030.1750,0
2007030.1925,0
2007030.1930,0
2007031.1830,0
2007031.1835,0
2007031.2010,0
2007032.1735,0
2007032.1910,0
2007032.1915,0
2007033.1815,0
2007033.1820,0
2007033.1955,0
2007034.1725,0
2007034.1900,0
2007034.1905,0
2007035.1805,0
2007035.1810,0
2007035.1945,0
2007036.1845,0
2007036.1850,0
2007036.2025,0
2007037.1750,0
2007037.1755,0
2007037.1930,0
2007037.1935,0
2007038.1835,0
2007038.1840,0
2007038.2015,0
2007039.1740,0
2007039.1745,0
2007039.1920,0
2007039.2055,0
2007040.1825,0
2007040.2000,0
2007040.2005,0
2007041.1730,0
2007041.1905,0
2007041.1910,0
2007042.1810,0
2007042.1815,0
2007042.1950,0
2007043.1855,0
2007044.1800,0
2007044.1935,0
2007044.1940,0
2007045.1840,0
2007045.1845,0
2007045.2020,0
2007046.1745,0
2007046.1750,0
2007046.1925,0
2007046.1930,0
2007047.1830,0
2007047.1835,0
2007047.2010,0
2007048.1735,0
2007048.1910,0
2007048.1915,0
2007049.1815,0
2007049.1820,0
2007049.1955,0
2007049.2000,0
2007050.1725,0
2007050.1900,0
2007050.1905,0
2007051.1805,0
2007051.1810,0
2007051.1945,0
2007052.1850,0
2007052.2025,0
2007053.1750,0
2007053.1755,0
2007053.1930,0
2007053.1935,0
2007054.1835,0
2007054.1840,0
2007054.2015,0
2007055.1740,0
2007055.1745,0
2007055.1920,0
2007055.2055,0
2007056.1825,0
2007056.2000,0
2007056.2005,0
2007057.1730,0
2007057.1905,0
2007057.1910,0
2007058.1810,0
2007058.1815,0
2007058.1950,0
2007059.1855,0
2007060.1800,0
2007060.1935,0
2007060.1940,0
2007061.1840,1
2007061.1845,1
2007061.2020,1
2007062.1745,1
2007062.1750,1
2007062.1925,1
2007062.1930,1
2007063.1830,1
2007063.1835,1
2007063.2010,1
2007064.1735,1
2007064.1910,1
2007064.1915,1
2007065.1815,1
2007065.1820,1
2007065.1955,1
2007065.2000,1
2007066.1725,1
2007066.1900,1
2007066.1905,1
2007067.1805,1
2007067.1810,1
2007067.1945,1
2007068.1850,1
2007068.2025,1
2007069.1750,1
2007069.1755,1
2007069.1930,1
2007069.1935,1
2007070.1835,1
2007070.1840,1
2007070.2015,1
2007071.1740,1
2007071.1745,1
2007071.1920,1
2007071.2055,1
2007072.1825,1
2007072.2000,1
2007072.2005,1
2007073.1730,1
2007073.1905,1
2007073.1910,1
2007074.1810,1
2007074.1815,1
2007074.1950,1
2007075.1855,1
2007076.1800,1
2007076.1935,1
2007076.1940,1
2007077.1840,1
2007077.1845,1
2007077.2020,1
2007078.1745,1
2007078.1750,1
2007078.1925,1
2007078.1930,1
2007079.1830,1
2007079.1835,1
2007079.2010,1
2007080.1735,1
2007080.1910,1
2007080.1915,1
2007081.1815,1
2007081.1820,1
2007081.1955,1
2007081.2000,1
2007082.1725,1
2007082.1900,1
2007082.1905,1
2007083.1805,1
2007083.1810,1
2007083.1945,1
2007084.1850,1
2007084.2025,1
2007085.1750,1
2007085.1755,1
2007085.1930,1
2007085.1935,1
2007086.1835,1
2007086.1840,1
2007086.2015,1
2007087.1740,1
2007087.1745,1
2007087.1920,1
2007087.2055,1
2007088.1825,1
2007088.2000,1
2007088.2005,1
2007089.1730,1
2007089.1905,1
2007089.1910,1
2007090.1810,1
2007090.1815,1
2007090.1950,1
2007091.1855,1
2007092.1800,1
2007092.1935,1
2007092.1940,1
2007093.1840,1
2007093.1845,1
2007093.2020,1
2007094.1745,1
2007094.1750,1
2007094.1925,1
2007094.1930,1
2007095.1830,1
2007095.1835,1
2007095.2010,1
2007096.1735,1
2007096.1910,1
2007096.1915,1
2007097.1815,1
2007097.1820,1
2007097.1955,1
2007097.2000,1
2007098.1725,1
2007098.1900,1
2007098.1905,1
2007099.1805,1
2007099.1810,1
2007099.1945,1
2007100.1845,1
2007100.1850,1
2007100.2025,1
2007101.1750,1
2007101.1755,1
2007101.1930,1
2007101.1935,1
2007102.1835,1
2007102.1840,1
2007102.2015,1
2007103.1740,1
2007103.1745,1
2007103.1920,1
2007104.1825,1
2007104.2000,1
2007104.2005,1
2007105.1730,1
2007105.1905,1
2007105.1910,1
2007106.1810,1
2007106.1815,1
2007106.1950,1
2007107.1855,1
2007107.2030,1
2007108.1800,1
2007108.1935,1
2007108.1940,1
2007109.1840,1
2007109.1845,1
2007109.2020,1
2007110.1745,1
2007110.1750,1
2007110.1925,1
2007110.1930,1
2007111.1830,1
2007111.1835,1
2007111.2010,1
2007112.1735,1
2007112.1910,1
2007112.1915,1
2007113.1815,1
2007113.1820,1
2007114.1725,1
2007114.1900,1
2007114.1905,1
2007115.1805,1
2007115.1810,1
2007115.1945,1
2007116.1845,1
2007116.1850,1
2007116.2025,1
2007117.1750,1
2007117.1755,1
2007117.1930,1
2007117.1935,1
2007118.1835,1
2007118.1840,1
2007118.2015,1
2007119.1740,1
2007119.1745,1
2007119.1920,1
2007120.1825,1
2007120.2000,1
2007120.2005,1
2007121.1730,1
2007121.1905,1
2007121.1910,1
2007122.1810,1
2007122.1815,1
2007122.1950,1
2007123.1855,1
2007123.2030,1
2007124.1800,1
2007124.1935,1
2007124.1940,1
2007125.1840,1
2007125.1845,1
2007125.2020,1
2007126.1745,1
2007126.1750,1
2007126.1925,1
2007126.1930,1
2007127.1830,1
2007127.2010,1
2007128.1735,1
2007128.1910,1
2007128.1915,1
2007129.1815,1
2007129.1820,1
2007129.1955,1
2007130.1725,1
2007130.1900,1
2007130.1905,1
2007131.1805,1
2007131.1810,1
2007131.1945,1
2007132.1845,1
2007132.1850,1
2007132.2025,1
2007133.1750,1
2007133.1755,1
2007133.1930,1
2007133.1935,1
2007134.1835,1
2007134.1840,1
2007134.2015,1
2007135.1740,1
2007135.1745,1
2007135.1920,1
2007136.1820,1
2007136.1825,1
2007136.2000,1
2007137.1730,1
2007137.1905,1
2007137.1910,1
2007138.1810,1
2007138.1815,1
2007138.1950,1
2007139.1855,1
2007139.2030,1
2007140.1800,1
2007140.1935,1
2007140.1940,1
2007141.1840,1
2007141.1845,1
2007141.2020,1
2007142.1745,1
2007142.1750,1
2007142.1925,1
2007142.1930,1
2007143.1830,1
2007143.2005,1
2007143.2010,1
2007144.1735,1
2007144.1910,1
2007144.1915,1
2007145.1815,1
2007145.1820,1
2007145.1955,1
2007146.1725,1
2007146.1900,1
2007146.1905,1
2007147.1805,1
2007147.1945,1
2007148.1845,1
2007148.1850,1
2007148.2025,1
2007149.1750,1
2007149.1755,1
2007149.1930,1
2007149.1935,1
2007150.1835,1
2007150.1840,1
2007150.2015,1
2007151.1740,1
2007151.1745,1
2007151.1920,1
2007152.1820,1
2007152.1825,1
2007152.2000,1
2007153.1730,1
2007153.1905,1
2007153.1910,1
2007154.1810,1
2007154.1815,1
2007154.1950,1
2007155.1855,1
2007155.2030,1
2007156.1800,1
2007156.1935,1
2007156.1940,1
2007157.1840,1
2007157.1845,1
2007157.2020,1
2007158.1745,1
2007158.1750,1
2007158.1925,1
2007158.1930,1
2007159.1830,1
2007159.2005,1
2007159.2010,1
2007160.1735,1
2007160.1910,1
2007160.1915,1
2007161.1815,1
2007161.1820,1
2007161.1955,1
2007162.1725,1
2007162.1900,1
2007162.1905,1
2007163.1805,1
2007163.1810,1
2007163.1945,1
2007164.1845,1
2007164.1850,1
2007164.2025,1
2007165.1750,1
2007165.1755,1
2007165.1930,1
2007165.1935,1
2007166.1835,1
2007166.1840,1
2007166.2015,1
2007167.1740,1
2007167.1745,1
2007167.1920,1
2007168.1825,1
2007168.2000,1
2007169.1730,1
2007169.1905,1
2007169.1910,1
2007170.1810,1
2007170.1815,1
2007170.1950,1
2007171.1855,1
2007171.2030,1
2007172.1800,1
2007172.1935,1
2007172.1940,1
2007173.1840,1
2007173.1845,1
2007173.2020,1
2007174.1745,1
2007174.1750,1
2007174.1925,1
2007174.1930,1
2007175.1830,1
2007175.2010,1
2007176.1735,1
2007176.1910,1
2007176.1915,1
2007177.1815,1
2007177.1820,1
2007177.1955,1
2007178.1725,1
2007178.1900,1
2007178.1905,1
2007179.1805,1
2007179.1810,1
2007179.1945,1
2007180.1845,1
2007180.1850,1
2007180.2025,1
2007181.1750,1
2007181.1755,1
2007181.1930,1
2007181.1935,1
2007182.1835,1
2007182.1840,1
2007182.2015,1
2007183.1740,1
2007183.1745,1
2007183.1920,1
2007184.1825,1
2007184.2000,1
2007184.2005,1
2007185.1730,1
2007185.1905,1
2007185.1910,1
2007186.1810,1
2007186.1815,1
2007186.1950,1
2007187.1855,1
2007187.2030,1
2007188.1800,1
2007188.1935,1
2007188.1940,1
2007189.1840,1
2007189.1845,1
2007189.2020,1
2007190.1745,1
2007190.1750,1
2007190.1925,1
2007190.1930,1
2007191.1830,1
2007191.1835,1
2007191.2010,1
2007192.1735,1
2007192.1910,1
2007192.1915,1
2007193.1815,1
2007193.1820,1
2007193.1955,1
2007194.1725,1
2007194.1900,1
2007194.1905,1
2007195.1805,1
2007195.1810,1
2007195.1945,1
2007196.1845,1
2007196.1850,1
2007196.2025,1
2007197.1750,1
2007197.1755,1
2007197.1930,1
2007197.1935,1
2007198.1835,1
2007198.1840,1
2007198.2015,1
2007199.1740,1
2007199.1745,1
2007199.1920,1
2007200.1825,1
2007200.2000,1
2007200.2005,1
2007201.1730,1
2007201.1905,1
2007201.1910,1
2007202.1810,1
2007202.1815,1
2007202.1950,1
2007203.1855,1
2007204.1800,1
2007204.1935,1
2007204.1940,1
2007205.1840,1
2007205.1845,1
2007205.2020,1
2007206.1745,1
2007206.1750,1
2007206.1925,1
2007206.1930,1
2007207.1830,1
2007207.1835,1
2007207.2010,1
2007208.1735,1
2007208.1910,1
2007208.1915,1
2007209.1815,1
2007209.1820,1
2007209.1955,1
2007210.1725,1
2007210.1900,1
2007210.1905,1
2007211.1805,1
2007211.1810,1
2007211.1945,1
2007212.1845,1
2007212.1850,1
2007212.2025,1
2007213.1750,1
2007213.1755,1
2007213.1930,1
2007213.1935,1
2007214.1835,1
2007214.1840,1
2007214.2015,1
2007215.1740,1
2007215.1745,1
2007215.1920,1
2007215.2055,1
2007216.1825,1
2007216.2000,1
2007216.2005,1
2007217.1730,1
2007217.1905,1
2007217.1910,1
2007218.1810,1
2007218.1815,1
2007218.1950,1
2007219.1855,1
2007220.1800,1
2007220.1935,1
2007220.1940,1
2007221.1840,1
2007221.1845,1
2007221.2020,1
2007222.1745,1
2007222.1750,1
2007222.1925,1
2007222.1930,1
2007223.1830,1
2007223.1835,1
2007223.2010,1
2007224.1735,1
2007224.1910,1
2007224.1915,1
2007225.1815,1
2007225.1820,1
2007225.1955,1
2007226.1725,1
2007226.1900,1
2007226.1905,1
2007227.1805,1
2007227.1810,1
2007227.1945,1
2007228.1850,1
2007228.2025,1
2007229.1750,1
2007229.1755,1
2007229.1930,1
2007229.1935,1
2007230.1835,1
2007230.1840,1
2007230.2015,1
2007231.1740,1
2007231.1745,1
2007231.1920,1
2007231.2055,1
2007232.1825,1
2007232.2000,1
2007232.2005,1
2007233.1730,1
2007233.1905,1
2007233.1910,1
2007234.1810,1
2007234.1815,1
2007234.1950,1
2007235.1855,1
2007236.1800,1
2007236.1935,1
2007236.1940,1
2007237.1840,1
2007237.1845,1
2007237.2020,1
2007238.1745,1
2007238.1750,1
2007238.1925,1
2007238.1930,1
2007239.1830,1
2007239.1835,1
2007239.2010,1
2007240.1735,1
2007240.1910,1
2007240.1915,1
2007241.1815,1
2007241.1820,1
2007241.1955,1
2007242.1725,1
2007242.1900,1
2007242.1905,1
2007243.1805,1
2007243.1810,1
2007243.1945,1
2007244.1845,1
2007244.1850,1
2007244.2025,1
2007245.1750,1
2007245.1755,1
2007245.1930,1
2007245.1935,1
2007246.1835,1
2007246.1840,1
2007246.2015,1
2007247.1740,1
2007247.1745,1
2007247.1920,1
2007248.1825,1
2007248.2000,1
2007248.2005,1
2007249.1730,1
2007249.1905,1
2007249.1910,1
2007250.1810,1
2007250.1815,1
2007250.1950,1
2007251.1855,1
2007252.1800,1
2007252.1935,1
2007252.1940,1
2007253.1840,1
2007253.1845,1
2007253.2020,1
2007254.1745,1
2007254.1750,1
2007254.1925,1
2007254.1930,1
2007255.1830,1
2007255.1835,1
2007255.2010,1
2007256.1735,1
2007256.1910,1
2007256.1915,1
2007257.1815,1
2007257.1820,1
2007257.1955,1
2007258.1725,1
2007258.1900,1
2007258.1905,1
2007259.1805,1
2007259.1810,1
2007259.1945,1
2007260.1845,1
2007260.1850,1
2007260.2025,1
2007261.1750,1
2007261.1755,1
2007261.1930,1
2007261.1935,1
2007262.1835,1
2007262.1840,1
2007262.2015,1
2007263.1740,1
2007263.1745,1
